,unite_de_temps,type_de_transaction,montant,Solde_avant_transaction,Solde_après_transaction,Solde_initial_destinataire,nouveau_solde_destinataire,transaction_frauduleuse
749034,38,CASH_OUT,187669.36,23372.0,0.0,193040.15,154607.74,0
3577964,261,CASH_OUT,99085.67,24335.0,0.0,120231.5,219317.17,0
2622705,208,CASH_OUT,60660.55,0.0,0.0,89048.38,149708.94,0
4559144,327,CASH_OUT,196886.11,0.0,0.0,309920.99,506807.09,0
293088,15,CASH_OUT,371295.06,103460.0,0.0,1839106.81,2210401.88,0
190678,13,PAYMENT,14836.57,194487.92,179651.35,0.0,0.0,0
3332017,253,CASH_OUT,255065.32,174.0,0.0,0.0,255065.32,0
1105441,130,PAYMENT,1650.14,0.0,0.0,0.0,0.0,0
2518262,205,PAYMENT,8280.82,0.0,0.0,0.0,0.0,0
1713757,160,CASH_OUT,158697.98,0.0,0.0,298357.16,457055.14,0
3258725,251,PAYMENT,7950.6,0.0,0.0,0.0,0.0,0
3630243,274,PAYMENT,7743.72,44700.72,36957.0,0.0,0.0,0
3789322,280,CASH_IN,314380.28,31420.0,345800.28,154430.42,0.0,0
3040591,234,CASH_OUT,28194.7,0.0,0.0,392155.79,420350.5,0
1746003,161,CASH_OUT,152383.51,0.0,0.0,401524.25,553907.76,0
121884,11,CASH_OUT,355720.85,418230.46,62509.61,7314.0,363034.85,0
6164268,550,PAYMENT,5526.49,52578.0,47051.51,0.0,0.0,0
352642,17,TRANSFER,915505.44,743177.79,0.0,2291486.3,3206991.74,0
2135322,184,TRANSFER,453539.66,0.0,0.0,816414.98,1269954.64,0
144863,11,CASH_OUT,359271.07,6096.0,0.0,176662.1,535933.16,0
657765,35,CASH_OUT,327163.49,78865.0,0.0,1063041.07,1451983.43,0
5026173,353,CASH_IN,127005.57,1250254.89,1377260.47,2444384.66,2317379.09,0
1435157,140,CASH_OUT,224312.83,50159.0,0.0,6225626.76,6449939.59,0
210723,13,CASH_OUT,374893.09,0.0,0.0,8577855.55,8952748.64,0
5525584,381,CASH_OUT,287803.49,3089.0,0.0,0.0,287803.49,0
4565729,327,CASH_OUT,160929.54,0.0,0.0,4036029.94,4196959.48,0
1292956,136,CASH_IN,259118.36,11222.0,270340.36,0.0,0.0,0
4054639,300,CASH_IN,8653.32,478676.13,487329.44,1374231.46,1365578.14,0
3700261,277,PAYMENT,7344.45,5451.0,0.0,0.0,0.0,0
4655409,330,PAYMENT,41492.97,365193.58,323700.6,0.0,0.0,0
1745026,161,TRANSFER,2532199.73,0.0,0.0,4067969.05,6600168.79,0
2277051,187,CASH_IN,70634.33,5387506.54,5458140.87,571810.02,501175.69,0
2160752,184,CASH_IN,109533.16,386.0,109919.16,101348.35,0.0,0
6265988,614,PAYMENT,681.01,233437.6,232756.59,0.0,0.0,0
943781,43,TRANSFER,223927.69,10184.0,0.0,165325.77,389253.46,0
3202076,249,CASH_IN,113982.0,9684180.43,9798162.44,741805.9,627823.89,0
5987258,408,CASH_OUT,74950.29,9449.39,0.0,3747146.42,3822096.71,0
1830429,163,PAYMENT,3857.12,0.0,0.0,0.0,0.0,0
236303,14,CASH_OUT,103128.53,10883.0,0.0,978432.78,1081561.31,0
443395,19,CASH_OUT,34097.93,0.0,0.0,903350.37,1069520.01,0
5242137,371,CASH_IN,389052.95,42060.0,431112.95,0.0,0.0,0
5148584,357,CASH_OUT,87051.05,0.0,0.0,2374649.42,2461700.46,0
568147,23,PAYMENT,6996.39,211.0,0.0,0.0,0.0,0
3938755,286,PAYMENT,16324.27,0.0,0.0,0.0,0.0,0
2322687,188,CASH_IN,248818.87,104932.0,353750.87,0.0,0.0,0
4406949,322,PAYMENT,13889.59,16161.0,2271.41,0.0,0.0,0
1169939,132,TRANSFER,749511.69,22421.0,0.0,3097055.11,3846566.79,0
3578113,261,PAYMENT,2638.37,14141.0,11502.63,0.0,0.0,0
4315304,308,CASH_IN,214379.83,2062245.04,2276624.86,1086910.57,872530.75,0
4080874,301,PAYMENT,9983.04,0.0,0.0,0.0,0.0,0
1481866,141,PAYMENT,15885.26,0.0,0.0,0.0,0.0,0
3519483,259,CASH_OUT,96840.58,24951.0,0.0,254296.45,351137.03,0
5067366,354,TRANSFER,1066542.4,492.0,0.0,772357.5,1838899.9,0
3903313,284,PAYMENT,28309.93,15425.0,0.0,0.0,0.0,0
4638803,330,PAYMENT,4437.05,0.0,0.0,0.0,0.0,0
1254863,134,CASH_OUT,246989.42,0.0,0.0,2559514.92,2806504.34,0
719987,37,CASH_IN,58557.76,1285576.83,1344134.59,72946.81,14389.04,0
5960167,406,CASH_IN,209254.74,2943.0,212197.74,544436.4,335181.66,0
4789485,345,CASH_OUT,50533.89,0.0,0.0,259984.21,310518.1,0
1859002,164,CASH_IN,38804.54,3334712.1,3373516.63,76538.23,37733.69,0
3385610,255,CASH_OUT,149466.46,0.0,0.0,1086377.38,1235843.84,0
231793,14,CASH_IN,213558.38,650703.29,864261.67,351789.47,196352.9,0
1894998,165,CASH_IN,1484.05,77.0,1561.05,2194677.53,2193193.49,0
4035376,299,CASH_IN,455144.82,26504.79,481649.61,1198814.38,743669.56,0
579532,33,CASH_IN,530808.59,747.0,531555.59,270071.72,0.0,0
5449368,379,PAYMENT,26501.34,0.0,0.0,0.0,0.0,0
2779750,214,PAYMENT,12773.38,0.0,0.0,0.0,0.0,0
4162018,304,CASH_OUT,232920.23,0.0,0.0,10656544.01,10889464.24,0
1344833,137,PAYMENT,63441.39,681.0,0.0,0.0,0.0,0
3975504,297,CASH_OUT,181476.68,0.0,0.0,266545.43,448022.11,0
4329478,308,PAYMENT,2936.73,21867.0,18930.27,0.0,0.0,0
543748,21,CASH_IN,173991.35,130508.0,304499.35,477418.15,303426.79,0
2521329,205,CASH_OUT,115152.3,163.0,0.0,0.0,115152.3,0
3710523,277,PAYMENT,17006.16,101507.0,84500.84,0.0,0.0,0
1344128,137,CASH_OUT,289230.68,0.0,0.0,666389.81,955620.49,0
2995322,232,PAYMENT,26050.07,0.0,0.0,0.0,0.0,0
1123646,130,CASH_OUT,44808.59,4869.0,0.0,0.0,44808.59,0
5068236,354,CASH_OUT,127614.92,10859.0,0.0,69383.01,196997.93,0
4592291,328,PAYMENT,19083.75,30115.0,11031.25,0.0,0.0,0
2197116,185,TRANSFER,521925.21,0.0,0.0,677424.55,1079083.9,0
1788060,162,CASH_IN,29085.64,124745.0,153830.64,0.0,0.0,0
4086334,301,CASH_IN,451955.52,14423.0,466378.52,62094.61,0.0,0
3784651,280,PAYMENT,2235.66,124956.0,122720.34,0.0,0.0,0
2011493,180,PAYMENT,19614.56,14491.0,0.0,0.0,0.0,0
911009,43,TRANSFER,158891.42,42077.0,0.0,301642.67,460534.1,0
674936,36,PAYMENT,24272.27,6937.81,0.0,0.0,0.0,0
2134209,183,PAYMENT,12066.91,0.0,0.0,0.0,0.0,0
4271155,307,CASH_OUT,245876.14,748597.59,502721.45,868438.79,1114314.93,0
5262313,372,CASH_OUT,70574.15,0.0,0.0,105096.78,175670.93,0
3219459,250,PAYMENT,53805.26,0.0,0.0,0.0,0.0,0
5850757,402,CASH_IN,21803.93,545967.12,567771.05,428029.28,406225.35,0
5146221,356,PAYMENT,9893.26,127542.15,117648.89,0.0,0.0,0
203587,13,CASH_OUT,377224.07,0.0,0.0,1342471.26,1719695.33,0
2341218,189,PAYMENT,10693.71,36094.03,25400.33,0.0,0.0,0
1308332,136,TRANSFER,1199191.85,0.0,0.0,3444213.75,4643405.61,0
2431756,202,CASH_OUT,223101.19,0.0,0.0,2432020.29,2655121.48,0
3274703,251,CASH_IN,108353.39,16504424.19,16612777.59,1949526.28,1841172.88,0
3775832,280,CASH_IN,21302.5,0.0,21302.5,7755949.13,7734646.63,0
5567546,393,CASH_IN,343930.18,1061626.82,1405557.0,7679856.87,7335926.69,0
3637841,274,PAYMENT,7149.93,402.0,0.0,0.0,0.0,0
1588639,155,CASH_OUT,52724.48,123813.0,71088.52,1278975.26,1150763.17,0
4594782,328,PAYMENT,48164.85,40130.0,0.0,0.0,0.0,0
4849620,347,CASH_OUT,45041.84,0.0,0.0,297490.74,342532.58,0
4032204,299,CASH_IN,230039.61,3427907.47,3657947.07,421216.95,191177.34,0
741072,38,PAYMENT,1348.31,0.0,0.0,0.0,0.0,0
1392958,139,CASH_IN,69516.32,4680793.87,4750310.19,1135853.82,1066337.5,0
3242454,250,PAYMENT,5935.21,0.0,0.0,0.0,0.0,0
1782858,162,CASH_OUT,528461.68,0.0,0.0,733309.87,1261771.55,0
6356524,710,CASH_OUT,368436.84,16276.0,0.0,316528.31,684965.15,0
1353513,137,PAYMENT,23489.42,100083.0,76593.58,0.0,0.0,0
4224775,306,CASH_IN,158056.98,1296743.0,1454799.98,581012.62,422955.64,0
4730024,332,CASH_OUT,407698.69,0.0,0.0,1329537.95,1737236.64,0
4750838,333,CASH_OUT,374543.42,0.0,0.0,12082648.16,12457191.58,0
104288,10,PAYMENT,4356.26,0.0,0.0,0.0,0.0,0
3882692,283,TRANSFER,292467.04,0.0,0.0,375060.27,667527.31,0
4459121,323,CASH_OUT,19858.96,169.0,0.0,3538192.97,3558051.93,0
1968068,178,PAYMENT,21173.53,0.0,0.0,0.0,0.0,0
2896306,228,CASH_IN,136348.64,1095.0,137443.64,262278.59,125929.95,0
1710351,160,TRANSFER,708617.58,52008.0,0.0,2528970.82,3237588.4,0
1766134,162,CASH_IN,60972.29,9247182.48,9308154.77,2473091.75,2412119.46,0
4278108,307,CASH_OUT,129209.91,42235.0,0.0,325613.56,454823.47,0
700228,37,CASH_OUT,324341.04,14218.0,0.0,0.0,505467.78,0
6170375,563,PAYMENT,7970.66,12074.0,4103.34,0.0,0.0,0
3593784,262,PAYMENT,5812.77,0.0,0.0,0.0,0.0,0
5440189,378,CASH_OUT,166991.8,0.0,0.0,250117.92,417109.72,0
3354750,254,CASH_OUT,4549.84,0.0,0.0,22483.64,27033.48,0
3286509,252,PAYMENT,48779.04,0.0,0.0,0.0,0.0,0
1069552,121,CASH_IN,147138.3,3828418.21,3975556.5,520171.69,373033.39,0
2360640,190,TRANSFER,50797.74,0.0,0.0,474849.07,525646.81,0
4273557,307,CASH_IN,152623.81,1965924.5,2118548.32,364429.91,211806.09,0
3426005,256,PAYMENT,3387.59,9633.76,6246.17,0.0,0.0,0
6233216,594,CASH_OUT,176841.28,22816.0,0.0,0.0,176841.28,0
656171,35,CASH_OUT,367214.17,0.0,0.0,13361703.2,13728917.36,0
2279946,187,PAYMENT,5320.52,280.0,0.0,0.0,0.0,0
4938084,350,CASH_OUT,402740.07,12027.0,0.0,659483.62,1062223.7,0
4720705,332,CASH_OUT,177252.86,0.0,0.0,460479.42,637732.27,0
5884528,403,PAYMENT,16377.18,0.0,0.0,0.0,0.0,0
5809026,401,CASH_IN,49468.27,8825032.52,8874500.79,450275.83,400807.56,0
4612145,329,CASH_OUT,158078.0,89954.0,0.0,65071.68,223149.67,0
3075487,235,PAYMENT,4879.7,22467.0,17587.3,0.0,0.0,0
3592798,262,CASH_IN,65058.52,53439.0,118497.52,2854399.42,2789340.91,0
1672535,158,TRANSFER,319557.09,0.0,0.0,512413.15,831970.24,0
4918753,350,CASH_OUT,302621.26,121.0,0.0,6954789.24,7257410.5,0
2277728,187,PAYMENT,4300.29,0.0,0.0,0.0,0.0,0
1938997,177,CASH_IN,429114.53,100061.0,529175.53,386569.89,0.0,0
4072205,300,CASH_IN,64507.51,20737.0,85244.51,519118.65,454611.14,0
4058933,300,CASH_IN,467443.45,16702802.36,17170245.81,955731.91,488288.46,0
4928805,350,CASH_OUT,145160.81,49891.71,0.0,2107975.29,2253136.1,0
1322815,137,PAYMENT,28225.54,29994.0,1768.46,0.0,0.0,0
5388303,376,CASH_OUT,48122.45,0.0,0.0,2325106.65,2373229.09,0
3723879,278,CASH_OUT,165942.19,0.0,0.0,385528.92,551471.12,0
2492160,204,CASH_OUT,147342.05,0.0,0.0,1628731.01,1776073.06,0
1386044,138,PAYMENT,628.87,67910.0,67281.13,0.0,0.0,0
3834493,282,PAYMENT,1222.05,0.0,0.0,0.0,0.0,0
6235685,594,CASH_IN,87277.53,6690.0,93967.53,57755.44,0.0,0
2224191,186,CASH_IN,293452.69,4266234.07,4559686.76,955502.52,662049.84,0
1187132,132,CASH_OUT,259609.95,0.0,0.0,472284.34,926358.93,0
95681,10,TRANSFER,1654031.81,0.0,0.0,2993240.39,7009717.74,0
1616852,156,CASH_IN,274382.23,33185.0,307567.23,248174.9,0.0,0
5240448,371,CASH_OUT,10336.46,0.0,0.0,205799.53,216135.98,0
1305250,136,TRANSFER,839992.32,0.0,0.0,1527453.31,2367445.63,0
2367339,191,CASH_IN,72494.65,9745461.34,9817955.99,438617.92,366123.27,0
5067116,354,CASH_OUT,55573.47,0.0,0.0,143819.97,199393.45,0
2687035,210,CASH_IN,175667.79,10931464.12,11107131.91,1413381.24,1237713.45,0
5260464,372,CASH_IN,363308.11,166.0,363474.11,2941949.71,2578641.6,0
2997883,232,CASH_IN,64746.28,330315.48,395061.76,2697694.46,2632948.18,0
982319,44,TRANSFER,49148.56,1745.0,0.0,172633.57,221782.13,0
6256368,598,CASH_IN,109272.77,3548376.17,3657648.95,330430.92,221158.15,0
2705190,211,TRANSFER,326068.42,75873.0,0.0,0.0,326068.42,0
2995068,232,CASH_OUT,90846.91,16255.0,0.0,2538662.01,2629508.92,0
1947039,177,CASH_IN,52497.74,1890557.26,1943055.0,66712.92,14215.18,0
3054373,234,CASH_OUT,272618.76,0.0,0.0,1022923.83,1295542.59,0
6298748,681,CASH_OUT,153232.83,0.0,0.0,3229053.33,3382286.17,0
3940766,286,PAYMENT,1833.83,45327.0,43493.17,0.0,0.0,0
3511119,259,TRANSFER,70428.56,162249.0,91820.44,1104341.0,1174769.56,0
950787,44,CASH_IN,116745.55,584411.55,701157.09,1113146.18,996400.63,0
2049466,181,PAYMENT,35121.77,298931.0,263809.23,0.0,0.0,0
709391,37,TRANSFER,434855.2,1078.0,0.0,115960.41,550815.62,0
2210253,186,PAYMENT,444.23,303005.22,302560.98,0.0,0.0,0
2816045,225,CASH_OUT,93531.07,14914.0,0.0,0.0,93531.07,0
631072,35,PAYMENT,6056.96,29950.0,23893.04,0.0,0.0,0
2220379,186,CASH_OUT,356905.85,0.0,0.0,4151992.65,4508898.5,0
4404735,321,CASH_OUT,295212.94,5725.0,0.0,0.0,295212.94,0
4118930,302,CASH_IN,22547.59,11719.0,34266.59,5371.7,0.0,0
132441,11,CASH_OUT,339234.98,40663.0,0.0,0.0,476483.98,0
5831468,402,CASH_IN,204967.75,126108.0,331075.75,0.0,0.0,0
2925748,229,PAYMENT,12281.22,0.0,0.0,0.0,0.0,0
1907888,166,CASH_IN,216721.7,15572727.09,15789448.79,295672.8,78951.1,0
4817402,346,PAYMENT,20124.94,0.0,0.0,0.0,0.0,0
1099358,130,CASH_IN,263872.18,11501119.5,11764991.68,1246460.16,982587.98,0
4299187,307,CASH_IN,61524.06,5675397.47,5736921.53,214409.27,152885.21,0
1437170,140,CASH_OUT,69052.76,270550.0,201497.24,664174.1,733226.85,0
3572858,261,PAYMENT,3751.76,0.0,0.0,0.0,0.0,0
5526478,381,CASH_OUT,135100.36,151231.0,16130.64,0.0,135100.36,0
5893314,403,PAYMENT,12539.01,12153.0,0.0,0.0,0.0,0
5065423,354,CASH_IN,183115.97,28462.0,211577.97,350814.85,167698.87,0
1624196,157,PAYMENT,11372.03,190148.01,178775.98,0.0,0.0,0
4806037,346,PAYMENT,37106.06,11561.0,0.0,0.0,0.0,0
4223811,306,PAYMENT,219.85,0.0,0.0,0.0,0.0,0
3337143,253,PAYMENT,662.48,10834.0,10171.52,0.0,0.0,0
4433784,323,CASH_OUT,413642.66,206248.0,0.0,889609.78,1303252.44,0
6046446,492,CASH_OUT,353260.28,771441.0,418180.72,0.0,353260.28,0
2472107,204,PAYMENT,10471.57,100423.6,89952.03,0.0,0.0,0
54707,9,CASH_IN,116844.22,103233.0,220077.22,72408.0,0.0,0
1162647,132,PAYMENT,5656.15,184744.89,179088.75,0.0,0.0,0
26874,8,CASH_IN,430917.21,1442.0,432359.21,945219.18,514301.96,0
4926033,350,TRANSFER,450384.63,30746.0,0.0,301370.34,751754.97,0
3038734,234,CASH_IN,431064.4,15050.0,446114.4,578210.37,147145.97,0
3981224,298,PAYMENT,39428.42,4057.21,0.0,0.0,0.0,0
6264683,612,PAYMENT,8454.87,40546.72,32091.85,0.0,0.0,0
4014525,299,CASH_OUT,257169.57,31434.32,0.0,1043831.92,1301001.49,0
4248058,306,CASH_OUT,410591.3,10567.0,0.0,5705917.3,6116508.6,0
2241595,186,CASH_IN,308894.67,412403.0,721297.67,2410839.58,2101944.91,0
428356,18,CASH_OUT,345061.97,10050.0,0.0,0.0,345061.97,0
2911607,229,CASH_OUT,155207.14,3504.0,0.0,144158.61,299365.75,0
3839787,282,CASH_OUT,40171.67,0.0,0.0,3347612.09,3387783.76,0
3351002,253,CASH_OUT,215597.79,0.0,0.0,325462.05,541059.84,0
3138347,236,CASH_IN,181563.7,17153313.99,17334877.7,3347126.97,3165563.27,0
4717059,332,CASH_OUT,263421.31,0.0,0.0,1322168.9,1585590.21,0
1635685,157,CASH_IN,164510.76,15677.0,180187.76,0.0,0.0,0
1616711,156,PAYMENT,11486.46,0.0,0.0,0.0,0.0,0
2402037,202,CASH_IN,429625.88,3502249.04,3931874.92,727338.06,297712.17,0
5019253,353,CASH_OUT,102355.74,1474.0,0.0,0.0,102355.74,0
2381426,194,PAYMENT,19595.03,0.0,0.0,0.0,0.0,0
3016819,232,CASH_OUT,152223.24,0.0,0.0,1194926.22,1347149.46,0
4005058,298,CASH_OUT,83392.29,10703.0,0.0,100591.83,183984.12,0
501082,20,CASH_IN,138576.81,15890907.03,16029483.84,170710.64,32133.83,0
2790031,215,PAYMENT,2730.13,5000.0,2269.87,0.0,0.0,0
4896479,349,CASH_IN,49755.15,8139707.15,8189462.3,983805.37,934050.22,0
2585887,207,CASH_IN,26283.35,590477.52,616760.87,572895.85,546612.5,0
3638943,275,PAYMENT,4817.94,0.0,0.0,0.0,0.0,0
4332685,308,CASH_IN,184275.82,2673324.9,2857600.72,946774.31,762498.49,0
1677581,159,PAYMENT,6728.53,0.0,0.0,0.0,0.0,0
3135014,236,CASH_OUT,68628.8,235.0,0.0,0.0,175821.03,0
4277603,307,CASH_OUT,149999.7,0.0,0.0,535672.89,685672.6,0
4092445,301,CASH_OUT,83820.5,29940.0,0.0,0.0,83820.5,0
2217194,186,CASH_IN,28125.67,5137976.86,5166102.54,292142.91,264017.23,0
5015916,353,PAYMENT,14209.01,37696.85,23487.84,0.0,0.0,0
437633,18,PAYMENT,31.1,263272.77,263241.67,0.0,0.0,0
2080366,182,CASH_OUT,301057.33,0.0,0.0,525283.4,826340.73,0
6357351,710,CASH_IN,235298.65,6051.0,241349.65,0.0,0.0,0
4266402,307,TRANSFER,595623.1,54400.0,0.0,0.0,595623.1,0
1673599,158,PAYMENT,543.39,488008.46,487465.06,0.0,0.0,0
1482090,141,CASH_IN,48263.64,45013.0,93276.64,122679.55,74415.91,0
3336238,253,CASH_OUT,163201.25,362.0,0.0,886640.04,1049841.29,0
1995565,179,CASH_OUT,338384.63,558872.0,220487.37,324136.44,662521.07,0
1271741,135,CASH_IN,170189.62,4023.0,174212.62,0.0,0.0,0
287728,15,CASH_OUT,195021.07,11457.0,0.0,881197.46,1076218.53,0
3149009,236,CASH_IN,33748.11,23938970.0,23972718.11,7176795.77,7075362.59,0
1739216,161,PAYMENT,4425.67,53166.87,48741.2,0.0,0.0,0
308982,16,CASH_IN,377721.38,49428.0,427149.38,475432.33,97710.95,0
2223160,186,CASH_OUT,9469.2,0.0,0.0,20963.49,30432.69,0
3641242,275,TRANSFER,52220.33,0.0,0.0,6861385.29,6913605.62,0
2697684,211,CASH_OUT,225082.44,4073.0,0.0,5649466.85,5874549.29,0
1204627,133,CASH_IN,89051.82,72026.0,161077.82,0.0,0.0,0
2544277,206,CASH_IN,124882.3,4581207.87,4706090.17,4104963.2,3980080.89,0
5512528,380,CASH_IN,71243.04,2010747.32,2081990.36,398337.51,327094.47,0
3031306,233,TRANSFER,1470243.25,0.0,0.0,1834658.68,3091743.45,0
1337532,137,PAYMENT,2445.55,50112.0,47666.45,0.0,0.0,0
1200376,133,CASH_IN,151960.45,19245419.93,19397380.38,892012.3,740051.86,0
2947026,230,PAYMENT,8229.58,10169.0,1939.42,0.0,0.0,0
2610249,208,TRANSFER,379040.24,20694.32,0.0,2562498.49,2941538.74,0
2664086,210,CASH_OUT,45818.08,0.0,0.0,91006.08,136824.15,0
4033275,299,CASH_IN,138283.11,1433222.67,1571505.78,198114.65,59831.54,0
6032874,476,CASH_OUT,182470.32,0.0,0.0,4574135.9,4756606.22,0
2166281,184,CASH_OUT,335712.25,10467.0,0.0,0.0,335712.25,0
2426787,202,CASH_OUT,228444.83,12596.95,0.0,1367104.06,1595548.89,0
4445149,323,PAYMENT,52739.98,37355.0,0.0,0.0,0.0,0
2564196,206,CASH_OUT,144635.44,6041.0,0.0,62879.58,207515.02,0
5442059,378,CASH_IN,7838.27,14615.0,22453.27,15453.51,7615.24,0
1166318,132,CASH_OUT,230771.29,0.0,0.0,1807371.83,2038143.12,0
4967150,351,TRANSFER,816265.61,21417.0,0.0,0.0,816265.61,0
3628875,274,CASH_IN,95092.86,8225392.29,8320485.15,426548.8,331455.94,0
3180832,239,CASH_OUT,28061.07,0.0,0.0,125951.98,154013.05,0
5105282,355,CASH_OUT,11571.5,16331.0,4759.5,168611.3,180182.8,0
1913717,166,PAYMENT,3638.73,72674.0,69035.27,0.0,0.0,0
4454458,323,CASH_OUT,264521.62,3956.0,0.0,226523.33,491044.95,0
293836,15,PAYMENT,12727.1,354458.7,341731.6,0.0,0.0,0
4566225,327,DEBIT,21124.13,10485.0,0.0,483382.08,504506.21,0
5159047,357,CASH_OUT,55555.77,9990.0,0.0,0.0,55555.77,0
5939851,404,PAYMENT,16671.99,0.0,0.0,0.0,0.0,0
1496011,142,CASH_OUT,276164.56,0.0,0.0,3350006.1,3626170.66,0
3116753,236,CASH_OUT,115161.4,3195.0,0.0,0.0,115161.4,0
1576903,155,CASH_IN,256904.74,4436285.85,4693190.59,5787579.3,5530674.56,0
2861554,227,PAYMENT,45875.6,1169.0,0.0,0.0,0.0,0
2274762,187,CASH_OUT,88099.66,0.0,0.0,716769.27,804868.92,0
984580,45,PAYMENT,9267.58,0.0,0.0,0.0,0.0,0
6084638,522,CASH_OUT,223520.01,497836.0,274315.99,574535.02,798055.03,0
4595357,328,CASH_OUT,266749.35,2903.0,0.0,0.0,266749.35,0
2537634,205,PAYMENT,629.35,30509.19,29879.84,0.0,0.0,0
3536927,259,TRANSFER,168928.01,234174.0,65245.99,163447.32,332375.33,0
3960492,297,CASH_OUT,295325.73,0.0,0.0,2101074.28,2396400.02,0
5439581,378,CASH_OUT,329785.16,29873.0,0.0,54718.72,384503.88,0
929995,43,PAYMENT,10870.2,10790.38,0.0,0.0,0.0,0
5108321,355,PAYMENT,9045.82,188034.0,178988.18,0.0,0.0,0
763130,38,PAYMENT,9250.79,0.0,0.0,0.0,0.0,0
5265308,372,CASH_OUT,71871.27,418618.0,346746.73,250959.02,322830.29,0
545596,21,CASH_IN,36144.59,210611.0,246755.59,34539.18,0.0,0
377030,17,CASH_IN,208916.49,4475019.94,4683936.43,215947.29,7030.8,0
1959712,178,PAYMENT,13171.78,0.0,0.0,0.0,0.0,0
4950532,351,CASH_OUT,170911.56,20113.0,0.0,200321.68,371233.24,0
1822587,163,PAYMENT,17739.48,15387.59,0.0,0.0,0.0,0
5367418,375,PAYMENT,25291.86,4278.0,0.0,0.0,0.0,0
4084303,301,CASH_OUT,339228.69,0.0,0.0,691554.64,1030783.33,0
659326,35,CASH_OUT,110169.25,21437.0,0.0,687548.45,797717.7,0
2281380,187,PAYMENT,10919.27,267504.74,256585.47,0.0,0.0,0
5501895,380,PAYMENT,63796.7,0.0,0.0,0.0,0.0,0
2037950,180,CASH_OUT,81456.53,0.0,0.0,1118565.65,1200022.19,0
5793948,401,CASH_IN,135493.15,981612.31,1117105.47,6968269.34,6832776.19,0
176546,12,DEBIT,4209.41,407716.08,403506.67,4603238.55,5056736.74,0
2922639,229,PAYMENT,26623.19,61983.0,35359.81,0.0,0.0,0
618385,34,CASH_OUT,72753.24,0.0,0.0,2583330.92,2656084.16,0
1929774,168,PAYMENT,10364.17,4721.0,0.0,0.0,0.0,0
2730160,212,CASH_OUT,227306.72,0.0,0.0,328965.0,556271.72,0
4449886,323,CASH_OUT,63095.83,0.0,0.0,2369411.01,2432506.84,0
2426148,202,PAYMENT,13919.92,0.0,0.0,0.0,0.0,0
4513115,325,CASH_OUT,25188.11,0.0,0.0,1984268.21,2009456.32,0
2361011,190,PAYMENT,8415.18,23523.0,15107.82,0.0,0.0,0
3330575,253,CASH_OUT,187313.94,0.0,0.0,214125.65,401439.59,0
4856680,348,PAYMENT,5840.34,317191.98,311351.64,0.0,0.0,0
4288848,307,CASH_IN,153857.57,45591.0,199448.57,0.0,0.0,0
824336,41,CASH_IN,295303.85,502705.0,798008.85,212844.29,0.0,0
931979,43,TRANSFER,140475.59,21284.0,0.0,2002376.16,2142851.75,0
4253016,306,CASH_OUT,20127.73,271166.41,251038.68,33204.76,53332.48,0
4475450,324,CASH_OUT,131361.85,0.0,0.0,442049.06,573410.91,0
1271068,135,CASH_OUT,222557.66,12977.0,0.0,0.0,222557.66,0
1242791,134,CASH_OUT,468381.14,0.0,0.0,7626598.06,8331862.11,0
1803110,162,CASH_IN,216441.43,5718789.55,5935230.98,7716692.13,7500250.69,0
1519283,153,CASH_OUT,190970.56,0.0,0.0,2344692.42,2535662.99,0
5972783,407,PAYMENT,2543.13,8026.0,5482.87,0.0,0.0,0
2850759,227,PAYMENT,41786.36,0.0,0.0,0.0,0.0,0
2165653,184,PAYMENT,2521.6,396378.87,393857.27,0.0,0.0,0
2833284,226,CASH_OUT,174380.74,54966.0,0.0,158480.37,332861.1,0
3955756,288,CASH_OUT,148011.35,0.0,0.0,198862.06,346873.4,0
2276068,187,CASH_OUT,199689.14,0.0,0.0,451871.17,651560.31,0
2777497,214,PAYMENT,18750.87,224.0,0.0,0.0,0.0,0
2563235,206,PAYMENT,6252.84,0.0,0.0,0.0,0.0,0
2128495,183,PAYMENT,13464.43,20904.0,7439.57,0.0,0.0,0
2858842,227,PAYMENT,31718.0,5090.0,0.0,0.0,0.0,0
612956,34,PAYMENT,2959.34,0.0,0.0,0.0,0.0,0
2884989,228,PAYMENT,1608.27,26712.07,25103.8,0.0,0.0,0
2323056,188,CASH_OUT,97979.45,109.0,0.0,277404.73,375384.17,0
874693,42,PAYMENT,164.08,0.0,0.0,0.0,0.0,0
4445770,323,CASH_OUT,34820.7,42145.0,7324.3,5306263.66,5341084.36,0
2240766,186,PAYMENT,251.57,0.0,0.0,0.0,0.0,0
2982056,231,CASH_OUT,633072.61,41882.0,0.0,5923689.89,6556762.5,0
6246242,596,CASH_OUT,303841.07,0.0,0.0,466843.83,770684.9,0
1398131,139,TRANSFER,837014.22,0.0,0.0,10530951.89,11367966.11,0
365374,17,CASH_OUT,103917.89,84242.49,0.0,253168.58,691290.2,0
4226880,306,CASH_OUT,293695.38,0.0,0.0,792323.64,1086019.02,0
5094428,355,CASH_IN,171018.91,1465144.82,1636163.73,394191.53,223172.62,0
3663119,276,CASH_OUT,200246.59,0.0,0.0,582468.58,782715.17,0
2139628,184,PAYMENT,27400.96,106617.0,79216.04,0.0,0.0,0
1696080,159,PAYMENT,5134.45,38756.0,33621.55,0.0,0.0,0
4991154,352,CASH_IN,272740.2,16631.0,289371.2,0.0,0.0,0
