,Unnamed: 0,unite_de_temps,type_de_transaction,montant,Solde_avant_transaction,Solde_après_transaction,Solde_initial_destinataire,nouveau_solde_destinataire,transaction_frauduleuse
443,5146221,356,PAYMENT,9893,127542,117648,0,0,0
444,203587,13,CASH_OUT,377224,0,0,1342471,1719695,0
445,2341218,189,PAYMENT,10693,36094,25400,0,0,0
446,1308332,136,TRANSFER,1199191,0,0,3444213,4643405,0
447,2431756,202,CASH_OUT,223101,0,0,2432020,2655121,0
448,3274703,251,CASH_IN,108353,16504424,16612777,1949526,1841172,0
449,3775832,280,CASH_IN,21302,0,21302,7755949,7734646,0
450,5567546,393,CASH_IN,343930,1061626,1405557,7679856,7335926,0
451,3637841,274,PAYMENT,7149,402,0,0,0,0
452,1588639,155,CASH_OUT,52724,123813,71088,1278975,1150763,0
453,4594782,328,PAYMENT,48164,40130,0,0,0,0
454,4849620,347,CASH_OUT,45041,0,0,297490,342532,0
455,4032204,299,CASH_IN,230039,3427907,3657947,421216,191177,0
456,741072,38,PAYMENT,1348,0,0,0,0,0
457,1392958,139,CASH_IN,69516,4680793,4750310,1135853,1066337,0
458,3242454,250,PAYMENT,5935,0,0,0,0,0
459,1782858,162,CASH_OUT,528461,0,0,733309,1261771,0
460,6356524,710,CASH_OUT,368436,16276,0,316528,684965,0
461,1353513,137,PAYMENT,23489,100083,76593,0,0,0
462,4224775,306,CASH_IN,158056,1296743,1454799,581012,422955,0
463,4730024,332,CASH_OUT,407698,0,0,1329537,1737236,0
464,4750838,333,CASH_OUT,374543,0,0,12082648,12457191,0
465,104288,10,PAYMENT,4356,0,0,0,0,0
466,3882692,283,TRANSFER,292467,0,0,375060,667527,0
467,4459121,323,CASH_OUT,19858,169,0,3538192,3558051,0
468,1968068,178,PAYMENT,21173,0,0,0,0,0
469,2896306,228,CASH_IN,136348,1095,137443,262278,125929,0
470,1710351,160,TRANSFER,708617,52008,0,2528970,3237588,0
471,1766134,162,CASH_IN,60972,9247182,9308154,2473091,2412119,0
472,4278108,307,CASH_OUT,129209,42235,0,325613,454823,0
473,700228,37,CASH_OUT,324341,14218,0,0,505467,0
474,6170375,563,PAYMENT,7970,12074,4103,0,0,0
475,3593784,262,PAYMENT,5812,0,0,0,0,0
476,5440189,378,CASH_OUT,166991,0,0,250117,417109,0
477,3354750,254,CASH_OUT,4549,0,0,22483,27033,0
478,3286509,252,PAYMENT,48779,0,0,0,0,0
479,1069552,121,CASH_IN,147138,3828418,3975556,520171,373033,0
480,2360640,190,TRANSFER,50797,0,0,474849,525646,0
481,4273557,307,CASH_IN,152623,1965924,2118548,364429,211806,0
482,3426005,256,PAYMENT,3387,9633,6246,0,0,0
483,6233216,594,CASH_OUT,176841,22816,0,0,176841,0
484,656171,35,CASH_OUT,367214,0,0,13361703,13728917,0
485,2279946,187,PAYMENT,5320,280,0,0,0,0
486,4938084,350,CASH_OUT,402740,12027,0,659483,1062223,0
487,4720705,332,CASH_OUT,177252,0,0,460479,637732,0
488,5884528,403,PAYMENT,16377,0,0,0,0,0
489,5809026,401,CASH_IN,49468,8825032,8874500,450275,400807,0
490,4612145,329,CASH_OUT,158078,89954,0,65071,223149,0
491,3075487,235,PAYMENT,4879,22467,17587,0,0,0
492,3592798,262,CASH_IN,65058,53439,118497,2854399,2789340,0
493,1672535,158,TRANSFER,319557,0,0,512413,831970,0
494,4918753,350,CASH_OUT,302621,121,0,6954789,7257410,0
495,2277728,187,PAYMENT,4300,0,0,0,0,0
496,1938997,177,CASH_IN,429114,100061,529175,386569,0,0
497,4072205,300,CASH_IN,64507,20737,85244,519118,454611,0
498,4058933,300,CASH_IN,467443,16702802,17170245,955731,488288,0
499,4928805,350,CASH_OUT,145160,49891,0,2107975,2253136,0
500,1322815,137,PAYMENT,28225,29994,1768,0,0,0
501,5388303,376,CASH_OUT,48122,0,0,2325106,2373229,0
502,3723879,278,CASH_OUT,165942,0,0,385528,551471,0
503,2492160,204,CASH_OUT,147342,0,0,1628731,1776073,0
504,1386044,138,PAYMENT,628,67910,67281,0,0,0
505,3834493,282,PAYMENT,1222,0,0,0,0,0
506,6235685,594,CASH_IN,87277,6690,93967,57755,0,0
507,2224191,186,CASH_IN,293452,4266234,4559686,955502,662049,0
508,1187132,132,CASH_OUT,259609,0,0,472284,926358,0
509,95681,10,TRANSFER,1654031,0,0,2993240,7009717,0
510,1616852,156,CASH_IN,274382,33185,307567,248174,0,0
511,5240448,371,CASH_OUT,10336,0,0,205799,216135,0
512,1305250,136,TRANSFER,839992,0,0,1527453,2367445,0
513,2367339,191,CASH_IN,72494,9745461,9817955,438617,366123,0
514,5067116,354,CASH_OUT,55573,0,0,143819,199393,0
515,2687035,210,CASH_IN,175667,10931464,11107131,1413381,1237713,0
516,5260464,372,CASH_IN,363308,166,363474,2941949,2578641,0
517,2997883,232,CASH_IN,64746,330315,395061,2697694,2632948,0
518,982319,44,TRANSFER,49148,1745,0,172633,221782,0
519,6256368,598,CASH_IN,109272,3548376,3657648,330430,221158,0
520,2705190,211,TRANSFER,326068,75873,0,0,326068,0
521,2995068,232,CASH_OUT,90846,16255,0,2538662,2629508,0
522,1947039,177,CASH_IN,52497,1890557,1943055,66712,14215,0
523,3054373,234,CASH_OUT,272618,0,0,1022923,1295542,0
524,6298748,681,CASH_OUT,153232,0,0,3229053,3382286,0
525,3940766,286,PAYMENT,1833,45327,43493,0,0,0
526,3511119,259,TRANSFER,70428,162249,91820,1104341,1174769,0
527,950787,44,CASH_IN,116745,584411,701157,1113146,996400,0
528,2049466,181,PAYMENT,35121,298931,263809,0,0,0
529,709391,37,TRANSFER,434855,1078,0,115960,550815,0
530,2210253,186,PAYMENT,444,303005,302560,0,0,0
531,2816045,225,CASH_OUT,93531,14914,0,0,93531,0
532,631072,35,PAYMENT,6056,29950,23893,0,0,0
533,2220379,186,CASH_OUT,356905,0,0,4151992,4508898,0
534,4404735,321,CASH_OUT,295212,5725,0,0,295212,0
535,4118930,302,CASH_IN,22547,11719,34266,5371,0,0
536,132441,11,CASH_OUT,339234,40663,0,0,476483,0
537,5831468,402,CASH_IN,204967,126108,331075,0,0,0
538,2925748,229,PAYMENT,12281,0,0,0,0,0
539,1907888,166,CASH_IN,216721,15572727,15789448,295672,78951,0
540,4817402,346,PAYMENT,20124,0,0,0,0,0
541,1099358,130,CASH_IN,263872,11501119,11764991,1246460,982587,0
542,4299187,307,CASH_IN,61524,5675397,5736921,214409,152885,0
543,1437170,140,CASH_OUT,69052,270550,201497,664174,733226,0
544,3572858,261,PAYMENT,3751,0,0,0,0,0
545,5526478,381,CASH_OUT,135100,151231,16130,0,135100,0
546,5893314,403,PAYMENT,12539,12153,0,0,0,0
547,5065423,354,CASH_IN,183115,28462,211577,350814,167698,0
548,1624196,157,PAYMENT,11372,190148,178775,0,0,0
549,4806037,346,PAYMENT,37106,11561,0,0,0,0
550,4223811,306,PAYMENT,219,0,0,0,0,0
551,3337143,253,PAYMENT,662,10834,10171,0,0,0
552,4433784,323,CASH_OUT,413642,206248,0,889609,1303252,0
553,6046446,492,CASH_OUT,353260,771441,418180,0,353260,0
554,2472107,204,PAYMENT,10471,100423,89952,0,0,0
555,54707,9,CASH_IN,116844,103233,220077,72408,0,0
556,1162647,132,PAYMENT,5656,184744,179088,0,0,0
557,26874,8,CASH_IN,430917,1442,432359,945219,514301,0
558,4926033,350,TRANSFER,450384,30746,0,301370,751754,0
559,3038734,234,CASH_IN,431064,15050,446114,578210,147145,0
560,3981224,298,PAYMENT,39428,4057,0,0,0,0
561,6264683,612,PAYMENT,8454,40546,32091,0,0,0
562,4014525,299,CASH_OUT,257169,31434,0,1043831,1301001,0
563,4248058,306,CASH_OUT,410591,10567,0,5705917,6116508,0
564,2241595,186,CASH_IN,308894,412403,721297,2410839,2101944,0
565,428356,18,CASH_OUT,345061,10050,0,0,345061,0
566,2911607,229,CASH_OUT,155207,3504,0,144158,299365,0
567,3839787,282,CASH_OUT,40171,0,0,3347612,3387783,0
568,3351002,253,CASH_OUT,215597,0,0,325462,541059,0
569,3138347,236,CASH_IN,181563,17153313,17334877,3347126,3165563,0
570,4717059,332,CASH_OUT,263421,0,0,1322168,1585590,0
571,1635685,157,CASH_IN,164510,15677,180187,0,0,0
572,1616711,156,PAYMENT,11486,0,0,0,0,0
573,2402037,202,CASH_IN,429625,3502249,3931874,727338,297712,0
574,5019253,353,CASH_OUT,102355,1474,0,0,102355,0
575,2381426,194,PAYMENT,19595,0,0,0,0,0
576,3016819,232,CASH_OUT,152223,0,0,1194926,1347149,0
577,4005058,298,CASH_OUT,83392,10703,0,100591,183984,0
578,501082,20,CASH_IN,138576,15890907,16029483,170710,32133,0
579,2790031,215,PAYMENT,2730,5000,2269,0,0,0
580,4896479,349,CASH_IN,49755,8139707,8189462,983805,934050,0
581,2585887,207,CASH_IN,26283,590477,616760,572895,546612,0
582,3638943,275,PAYMENT,4817,0,0,0,0,0
583,4332685,308,CASH_IN,184275,2673324,2857600,946774,762498,0
584,1677581,159,PAYMENT,6728,0,0,0,0,0
585,3135014,236,CASH_OUT,68628,235,0,0,175821,0
586,4277603,307,CASH_OUT,149999,0,0,535672,685672,0
587,4092445,301,CASH_OUT,83820,29940,0,0,83820,0
588,2217194,186,CASH_IN,28125,5137976,5166102,292142,264017,0
589,5015916,353,PAYMENT,14209,37696,23487,0,0,0
590,437633,18,PAYMENT,31,263272,263241,0,0,0
591,2080366,182,CASH_OUT,301057,0,0,525283,826340,0
592,6357351,710,CASH_IN,235298,6051,241349,0,0,0
593,4266402,307,TRANSFER,595623,54400,0,0,595623,0
594,1673599,158,PAYMENT,543,488008,487465,0,0,0
595,1482090,141,CASH_IN,48263,45013,93276,122679,74415,0
596,3336238,253,CASH_OUT,163201,362,0,886640,1049841,0
597,1995565,179,CASH_OUT,338384,558872,220487,324136,662521,0
598,1271741,135,CASH_IN,170189,4023,174212,0,0,0
599,287728,15,CASH_OUT,195021,11457,0,881197,1076218,0
600,3149009,236,CASH_IN,33748,23938970,23972718,7176795,7075362,0
601,1739216,161,PAYMENT,4425,53166,48741,0,0,0
602,308982,16,CASH_IN,377721,49428,427149,475432,97710,0
603,2223160,186,CASH_OUT,9469,0,0,20963,30432,0
604,3641242,275,TRANSFER,52220,0,0,6861385,6913605,0
605,2697684,211,CASH_OUT,225082,4073,0,5649466,5874549,0
606,1204627,133,CASH_IN,89051,72026,161077,0,0,0
607,2544277,206,CASH_IN,124882,4581207,4706090,4104963,3980080,0
608,5512528,380,CASH_IN,71243,2010747,2081990,398337,327094,0
609,3031306,233,TRANSFER,1470243,0,0,1834658,3091743,0
610,1337532,137,PAYMENT,2445,50112,47666,0,0,0
611,1200376,133,CASH_IN,151960,19245419,19397380,892012,740051,0
612,2947026,230,PAYMENT,8229,10169,1939,0,0,0
613,2610249,208,TRANSFER,379040,20694,0,2562498,2941538,0
614,2664086,210,CASH_OUT,45818,0,0,91006,136824,0
615,4033275,299,CASH_IN,138283,1433222,1571505,198114,59831,0
616,6032874,476,CASH_OUT,182470,0,0,4574135,4756606,0
617,2166281,184,CASH_OUT,335712,10467,0,0,335712,0
618,2426787,202,CASH_OUT,228444,12596,0,1367104,1595548,0
619,4445149,323,PAYMENT,52739,37355,0,0,0,0
620,2564196,206,CASH_OUT,144635,6041,0,62879,207515,0
621,5442059,378,CASH_IN,7838,14615,22453,15453,7615,0
622,1166318,132,CASH_OUT,230771,0,0,1807371,2038143,0
623,4967150,351,TRANSFER,816265,21417,0,0,816265,0
624,3628875,274,CASH_IN,95092,8225392,8320485,426548,331455,0
625,3180832,239,CASH_OUT,28061,0,0,125951,154013,0
626,5105282,355,CASH_OUT,11571,16331,4759,168611,180182,0
627,1913717,166,PAYMENT,3638,72674,69035,0,0,0
628,4454458,323,CASH_OUT,264521,3956,0,226523,491044,0
629,293836,15,PAYMENT,12727,354458,341731,0,0,0
630,4566225,327,DEBIT,21124,10485,0,483382,504506,0
631,5159047,357,CASH_OUT,55555,9990,0,0,55555,0
632,5939851,404,PAYMENT,16671,0,0,0,0,0
633,1496011,142,CASH_OUT,276164,0,0,3350006,3626170,0
634,3116753,236,CASH_OUT,115161,3195,0,0,115161,0
635,1576903,155,CASH_IN,256904,4436285,4693190,5787579,5530674,0
636,2861554,227,PAYMENT,45875,1169,0,0,0,0
637,2274762,187,CASH_OUT,88099,0,0,716769,804868,0
638,984580,45,PAYMENT,9267,0,0,0,0,0
639,6084638,522,CASH_OUT,223520,497836,274315,574535,798055,0
640,4595357,328,CASH_OUT,266749,2903,0,0,266749,0
641,2537634,205,PAYMENT,629,30509,29879,0,0,0
642,3536927,259,TRANSFER,168928,234174,65245,163447,332375,0
643,3960492,297,CASH_OUT,295325,0,0,2101074,2396400,0
644,5439581,378,CASH_OUT,329785,29873,0,54718,384503,0
645,929995,43,PAYMENT,10870,10790,0,0,0,0
646,5108321,355,PAYMENT,9045,188034,178988,0,0,0
647,763130,38,PAYMENT,9250,0,0,0,0,0
648,5265308,372,CASH_OUT,71871,418618,346746,250959,322830,0
649,545596,21,CASH_IN,36144,210611,246755,34539,0,0
650,377030,17,CASH_IN,208916,4475019,4683936,215947,7030,0
651,1959712,178,PAYMENT,13171,0,0,0,0,0
652,4950532,351,CASH_OUT,170911,20113,0,200321,371233,0
653,1822587,163,PAYMENT,17739,15387,0,0,0,0
654,5367418,375,PAYMENT,25291,4278,0,0,0,0
655,4084303,301,CASH_OUT,339228,0,0,691554,1030783,0
656,659326,35,CASH_OUT,110169,21437,0,687548,797717,0
657,2281380,187,PAYMENT,10919,267504,256585,0,0,0
658,5501895,380,PAYMENT,63796,0,0,0,0,0
659,2037950,180,CASH_OUT,81456,0,0,1118565,1200022,0
660,5793948,401,CASH_IN,135493,981612,1117105,6968269,6832776,0
661,176546,12,DEBIT,4209,407716,403506,4603238,5056736,0
662,2922639,229,PAYMENT,26623,61983,35359,0,0,0
663,618385,34,CASH_OUT,72753,0,0,2583330,2656084,0
664,1929774,168,PAYMENT,10364,4721,0,0,0,0
665,2730160,212,CASH_OUT,227306,0,0,328965,556271,0
666,4449886,323,CASH_OUT,63095,0,0,2369411,2432506,0
667,2426148,202,PAYMENT,13919,0,0,0,0,0
668,4513115,325,CASH_OUT,25188,0,0,1984268,2009456,0
669,2361011,190,PAYMENT,8415,23523,15107,0,0,0
670,3330575,253,CASH_OUT,187313,0,0,214125,401439,0
671,4856680,348,PAYMENT,5840,317191,311351,0,0,0
672,4288848,307,CASH_IN,153857,45591,199448,0,0,0
673,824336,41,CASH_IN,295303,502705,798008,212844,0,0
674,931979,43,TRANSFER,140475,21284,0,2002376,2142851,0
675,4253016,306,CASH_OUT,20127,271166,251038,33204,53332,0
676,4475450,324,CASH_OUT,131361,0,0,442049,573410,0
677,1271068,135,CASH_OUT,222557,12977,0,0,222557,0
678,1242791,134,CASH_OUT,468381,0,0,7626598,8331862,0
679,1803110,162,CASH_IN,216441,5718789,5935230,7716692,7500250,0
680,1519283,153,CASH_OUT,190970,0,0,2344692,2535662,0
681,5972783,407,PAYMENT,2543,8026,5482,0,0,0
682,2850759,227,PAYMENT,41786,0,0,0,0,0
683,2165653,184,PAYMENT,2521,396378,393857,0,0,0
684,2833284,226,CASH_OUT,174380,54966,0,158480,332861,0
685,3955756,288,CASH_OUT,148011,0,0,198862,346873,0
686,2276068,187,CASH_OUT,199689,0,0,451871,651560,0
687,2777497,214,PAYMENT,18750,224,0,0,0,0
688,2563235,206,PAYMENT,6252,0,0,0,0,0
689,2128495,183,PAYMENT,13464,20904,7439,0,0,0
690,2858842,227,PAYMENT,31718,5090,0,0,0,0
691,612956,34,PAYMENT,2959,0,0,0,0,0
692,2884989,228,PAYMENT,1608,26712,25103,0,0,0
693,2323056,188,CASH_OUT,97979,109,0,277404,375384,0
694,874693,42,PAYMENT,164,0,0,0,0,0
695,4445770,323,CASH_OUT,34820,42145,7324,5306263,5341084,0
696,2240766,186,PAYMENT,251,0,0,0,0,0
697,2982056,231,CASH_OUT,633072,41882,0,5923689,6556762,0
698,6246242,596,CASH_OUT,303841,0,0,466843,770684,0
699,1398131,139,TRANSFER,837014,0,0,10530951,11367966,0
700,365374,17,CASH_OUT,103917,84242,0,253168,691290,0
701,4226880,306,CASH_OUT,293695,0,0,792323,1086019,0
702,5094428,355,CASH_IN,171018,1465144,1636163,394191,223172,0
703,3663119,276,CASH_OUT,200246,0,0,582468,782715,0
704,2139628,184,PAYMENT,27400,106617,79216,0,0,0
705,1696080,159,PAYMENT,5134,38756,33621,0,0,0
706,4991154,352,CASH_IN,272740,16631,289371,0,0,0
707,5843831,402,CASH_OUT,28685,332690,304005,147324,176009,0
708,5601636,394,CASH_OUT,119262,103219,0,0,119262,0
709,3344914,253,TRANSFER,152267,0,0,5540725,6426978,0
710,3407898,255,CASH_IN,110558,1631835,1742393,529755,419196,0
711,4662051,330,PAYMENT,21281,10339,0,0,0,0
712,5191087,369,CASH_IN,20064,11140704,11160769,1581424,1561360,0
713,6032320,474,TRANSFER,1694562,219,0,557204,2251766,0
714,1812996,163,CASH_IN,86721,401,87122,63754,0,0
715,1903942,165,PAYMENT,2445,194399,191953,0,0,0
716,773441,39,CASH_OUT,68546,0,0,384783,453329,0
717,2375297,191,PAYMENT,287,761,473,0,0,0
718,4572875,328,CASH_IN,546281,105874,652155,27575,0,0
719,4741485,332,CASH_OUT,163457,19106,0,3603976,3767434,0
720,6254565,597,CASH_OUT,92985,312,0,0,92985,0
721,5738285,399,CASH_OUT,121115,0,0,220325,341441,0
722,1639624,157,CASH_OUT,193986,0,0,5084402,5473401,0
723,1709667,160,PAYMENT,24088,60894,36805,0,0,0
724,5281184,372,CASH_OUT,399701,10276,0,0,399701,0
725,3634725,274,PAYMENT,9327,79978,70651,0,0,0
726,370428,17,CASH_OUT,323203,0,0,602949,957258,0
727,3136696,236,CASH_OUT,143655,213665,70009,888048,1031704,0
728,4451335,323,PAYMENT,58514,21862,0,0,0,0
729,2521500,205,PAYMENT,3430,0,0,0,0,0
730,6310846,686,PAYMENT,4932,289565,284632,0,0,0
731,298964,15,PAYMENT,623,48455,47831,0,0,0
732,1817883,163,CASH_OUT,145485,0,0,174944,320430,0
733,4698062,331,PAYMENT,2421,12679,10258,0,0,0
734,1902941,165,CASH_OUT,175801,158508,0,0,175801,0
735,4201574,305,CASH_IN,29142,101267,130409,279527,250385,0
736,1410251,139,CASH_OUT,221339,12993,0,3330,224670,0
737,4618145,329,CASH_OUT,254659,277174,22514,1005461,1260121,0
738,2332449,188,CASH_OUT,108057,14853,0,479460,937432,0
739,4576615,328,CASH_OUT,293866,267,0,255734,549600,0
740,4306429,307,CASH_OUT,162138,0,0,175166,337304,0
741,1508106,144,PAYMENT,5424,0,0,0,0,0
742,4154844,303,TRANSFER,257005,0,0,781085,1038090,0
743,6332347,690,CASH_OUT,229448,0,0,299946,529394,0
744,5406767,377,CASH_OUT,77614,101,0,0,77614,0
745,4900916,349,CASH_OUT,136589,111093,0,1036946,1173536,0
746,5435149,378,CASH_OUT,76949,208203,131253,0,76949,0
747,1925642,167,CASH_OUT,188331,32738,0,383758,572090,0
748,357479,17,CASH_IN,358945,105543,464488,2944527,2585581,0
749,3903649,284,CASH_OUT,29404,49628,20223,0,29404,0
750,3944019,286,CASH_OUT,162382,27876,0,1156619,1319001,0
751,1959106,178,TRANSFER,3035854,72849,0,5281395,8317249,0
752,4022749,299,PAYMENT,24630,0,0,0,0,0
753,3465236,257,PAYMENT,2994,0,0,0,0,0
754,2384372,201,TRANSFER,1393383,9259,0,3486501,4879884,0
755,4493399,325,TRANSFER,789625,0,0,1506667,2296293,0
756,657609,35,PAYMENT,15890,10325,0,0,0,0
757,5168313,358,PAYMENT,7103,21091,13987,0,0,0
758,174654,12,CASH_IN,153477,5882042,6035520,5348268,5257444,0
759,141117,11,CASH_IN,212731,9957,222688,48609,0,0
760,5766885,400,CASH_OUT,462296,80138,0,852237,1314533,0
761,3153058,237,PAYMENT,2982,61151,58168,0,0,0
762,2340511,189,CASH_IN,64765,633,65398,0,0,0
763,5479229,379,PAYMENT,39404,0,0,0,0,0
764,1503388,143,PAYMENT,6476,128159,121682,0,0,0
765,319702,16,TRANSFER,2229510,0,0,7081724,9311234,0
766,4300620,307,CASH_OUT,9770,0,0,666425,676195,0
767,2721873,211,CASH_OUT,126187,14723,0,0,126187,0
768,6153424,547,PAYMENT,3682,0,0,0,0,0
769,5230403,371,CASH_OUT,62446,0,0,818811,881258,0
770,461229,19,CASH_IN,303131,34919,338050,125877,0,0
771,522340,20,CASH_IN,214774,1520150,1734924,333613,118839,0
772,4845499,347,CASH_IN,347964,22010,369974,722053,374088,0
773,3285030,252,PAYMENT,23938,329883,305944,0,0,0
774,5714940,398,CASH_OUT,190187,0,0,336377,526565,0
775,5398771,377,CASH_OUT,249465,11389,0,1213881,1463346,0
776,583171,33,PAYMENT,13261,0,0,0,0,0
777,3727286,278,PAYMENT,4340,0,0,0,0,0
778,3888246,283,PAYMENT,9061,83227,74165,0,0,0
779,5601909,394,CASH_OUT,67296,0,0,1109804,1177100,0
780,1790643,162,TRANSFER,216851,0,0,805532,1022383,0
781,4336002,308,CASH_OUT,161106,2095,0,0,161106,0
782,2363154,190,TRANSFER,34305,0,0,687117,721422,0
783,5412496,378,CASH_OUT,160723,0,0,1027022,1187745,0
784,1469013,140,TRANSFER,910319,21137,0,0,910319,0
785,3196404,249,CASH_OUT,21151,0,0,153636,174788,0
786,5899510,403,PAYMENT,17104,5296,0,0,0,0
787,4401500,321,PAYMENT,11304,35,0,0,0,0
788,1709496,160,CASH_IN,483755,60559,544314,1158198,674442,0
789,4046371,300,CASH_IN,137658,7260118,7397777,1238045,1100386,0
790,6043204,490,CASH_IN,185299,4183735,4369034,580827,395528,0
791,943916,43,CASH_OUT,63979,183206,119226,226345,290324,0
792,2102255,182,PAYMENT,24630,218924,194293,0,0,0
793,4726823,332,CASH_IN,104422,5187748,5292171,1359753,1255330,0
794,6170354,563,PAYMENT,19967,0,0,0,0,0
795,6141446,545,PAYMENT,16054,199372,183317,0,0,0
796,2745216,212,CASH_IN,142207,3988796,4131003,142288,81,0
797,6040271,487,PAYMENT,6361,41832,35470,0,0,0
798,587556,33,PAYMENT,6846,21971,15124,0,0,0
799,2908683,228,CASH_IN,206734,12356622,12563357,303538,96803,0
800,3291388,252,PAYMENT,977,0,0,0,0,0
801,1718761,160,CASH_OUT,18162,0,0,12442232,12650119,0
802,3540035,260,CASH_OUT,116022,1478,0,479093,595116,0
803,4913250,349,PAYMENT,1688,48991,47303,0,0,0
804,1893953,165,CASH_OUT,83522,0,0,203978,287500,0
805,3651413,275,TRANSFER,499532,11186,0,303082,802614,0
806,5883181,403,CASH_IN,26636,4267892,4294529,1480391,1453754,0
807,697656,36,CASH_OUT,56450,10470,0,1878051,1934501,0
808,1970209,178,PAYMENT,28164,120720,92556,0,0,0
809,4256101,306,PAYMENT,31829,19658,0,0,0,0
810,247406,14,CASH_OUT,191745,0,0,1376357,1616163,0
811,3422801,256,CASH_OUT,113129,31034,0,1187536,1300666,0
812,1955911,178,TRANSFER,1090259,65547,0,133574,1223834,0
813,551477,21,CASH_OUT,44419,137,0,145475,189895,0
814,3093407,235,PAYMENT,8946,0,0,0,0,0
815,2380220,193,PAYMENT,61531,4588,0,0,0,0
816,4432804,322,TRANSFER,4025877,11226,0,86006,4111883,0
817,3954478,288,CASH_OUT,93641,0,0,3853238,3946879,0
818,6297766,681,CASH_OUT,9873,0,0,79427,89300,0
819,5423024,378,PAYMENT,15102,188282,173180,0,0,0
820,445301,19,CASH_OUT,156050,61780,0,540860,696911,0
821,6064372,505,PAYMENT,31579,0,0,0,0,0
822,211107,13,CASH_OUT,113776,0,0,2003153,2116930,0
823,5740747,399,CASH_IN,107108,4332,111440,8728439,8621330,0
824,4496117,325,CASH_OUT,158818,61365,0,0,158818,0
825,4141616,303,PAYMENT,7069,0,0,0,0,0
826,1175479,132,CASH_IN,395364,0,395364,2670519,2275155,0
827,4395008,321,CASH_OUT,156992,8805,0,54173,211166,0
828,5287939,373,CASH_IN,199891,1139482,1339373,553266,353374,0
829,1988905,179,CASH_IN,22937,59947,82884,7040304,7017367,0
830,5422756,378,CASH_IN,34036,619875,653912,296059,262022,0
831,3429778,256,PAYMENT,2566,113392,110825,0,0,0
832,1437768,140,CASH_OUT,76466,10355,0,730478,806944,0
833,1926967,168,CASH_OUT,473283,8768,0,580728,1054011,0
834,5746960,399,PAYMENT,51771,0,0,0,0,0
835,2150046,184,CASH_OUT,79034,118478,39443,0,79034,0
836,2566197,206,PAYMENT,531,76356,75824,0,0,0
837,558532,22,CASH_OUT,55118,0,0,9026180,9081299,0
838,4379899,311,DEBIT,3461,20185,16723,400995,404457,0
839,6008846,439,PAYMENT,1511,12597,11085,0,0,0
840,6224989,590,PAYMENT,7388,214461,207072,0,0,0
841,2572956,207,CASH_OUT,433445,0,0,558895,992341,0
842,1900681,165,CASH_OUT,93625,398,0,2965795,3059420,0
843,2173120,185,PAYMENT,6152,52894,46741,0,0,0
844,1336304,137,CASH_OUT,370837,20,0,3287708,3658545,0
845,3600161,263,PAYMENT,1901,18985,17083,0,0,0
846,1951001,178,CASH_OUT,9931,92377,82445,0,9931,0
847,1315923,136,PAYMENT,2180,0,0,0,0,0
848,1927214,168,CASH_OUT,56139,0,0,227681,283821,0
